"","POINT_ID","sci12_010_1km","sci13_010_1km","sci14_010_1km","sci15_010_1km","sci16_010_1km","sci17_010_1km","sci18_010_1km","sci19_010_1km","sci20_010_1km","sci21_010_1km","sci11_1040_1km","sci12_1040_1km","sci13_1040_1km","sci14_1040_1km","sci15_1040_1km","sci16_1040_1km","sci17_1040_1km","sci18_1040_1km","sci19_1040_1km","sci20_1040_1km","sci21_1040_1km","sci11_4070_1km","sci12_4070_1km","sci13_4070_1km","sci14_4070_1km","sci15_4070_1km","sci16_4070_1km","sci17_4070_1km","sci18_4070_1km","sci19_4070_1km","sci20_4070_1km","sci21_4070_1km","sci11_GT70_1km","sci12_GT70_1km","sci13_GT70_1km","sci14_GT70_1km","sci15_GT70_1km","sci16_GT70_1km","sci17_GT70_1km","sci18_GT70_1km","sci19_GT70_1km","sci20_GT70_1km","sci21_GT70_1km"
"187","EMPAID_M03",0,0.0293341,0.0293341,0.0293341,0.0586682,0.0880023,0.0880023,0.1173365,0.1760047,0.4106776,11.2936344,12.2909946,13.6696978,15.0484009,16.2804337,21.1205635,21.4139042,22.645937,22.8512764,22.6166039,22.5579357,49.3106499,50.5720139,50.9240265,53.4467583,53.4760933,49.1053085,49.779995,49.0173073,49.3986511,50.0733337,49.8386612,34.4089165,32.1501923,30.3901443,26.4887066,25.2273388,24.7286587,23.7313004,23.2619534,22.645937,22.1472569,22.205925
"188","EMPAID_M04",0,0,0,0,0.0293341,0.0293341,0.0293341,0.0586682,0.0880023,0.2933412,12.3789968,13.2296858,14.6083899,16.5151062,17.5124664,22.7046051,23.2912884,24.7286587,24.9633331,24.8459949,24.87533,51.6280441,52.420063,52.449398,54.7667923,54.7081261,50.0146675,50.3373413,49.9266663,50.1320038,50.7773552,50.5426826,31.0648289,29.4221172,28.01408,23.7899685,22.8512764,22.3232613,21.4139042,20.3872108,19.9178638,19.3605156,19.3605156
"189","EMPAID_M08",0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0586682,10.7069521,11.0882959,11.8216486,13.4056911,15.2537403,18.3338223,18.5978298,18.9791737,19.0671749,18.7444992,18.7738342,56.7615128,56.4975052,56.0574951,57.5828705,56.9961853,54.238781,54.5321198,54.1214447,54.2974472,54.7667923,54.3267822,26.5180397,26.4007034,26.1073627,22.9979458,21.7365799,21.4139042,20.8272228,20.8565559,20.5925484,20.445879,20.8272228
"190","EMPAID_M09",0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0586682,0.0586682,11.0589619,11.7629805,12.6430035,13.8163681,15.4004107,19.4485188,19.8005276,19.9471989,20.2698746,19.565855,19.5071869,55.3828087,54.9721336,54.8254623,56.3801689,56.3215027,52.3907318,52.3613968,52.5373993,52.7134056,53.6227646,53.4174232,27.3687305,27.075388,26.3420353,23.6139622,22.0885887,21.9712524,21.6192436,21.2965679,20.7978878,20.5632153,20.8272228
"191","EMPAID_N01",0,0,0,0,0,0,0,0,0,0.0293341,7.8322086,8.4775591,9.2109127,9.2695808,10.237606,12.9950132,13.4350252,13.347023,13.347023,13.5230274,13.8750362,56.8495178,58.9615707,59.3429146,60.3696098,63.4203568,61.7776489,62.188324,62.1296577,62.5696678,62.5403328,62.188324,30.2141399,27.4567318,26.3420353,25.2566738,21.2378998,20.1232033,19.2725143,19.4191837,18.9791737,18.8325024,18.8031673
"192","EMPAID_N10",0,0.0293341,0.0293341,0.0586682,0.0293341,0.0586682,0.0880023,0.1173365,0.1173365,0.1173365,8.7415667,9.0642414,9.797595,11.2936344,12.3789968,14.8430624,15.10707,14.9897327,14.9017305,14.4617186,14.6963921,50.1320038,52.6840706,54.3267822,57.1135216,59.8415947,57.4361992,57.4361992,57.758873,57.9642105,58.1402168,57.2308578,35.8169556,32.9422112,30.5368137,26.254034,22.4112644,22.3819294,22.0885887,21.8539162,21.7072449,21.9712524,22.645937
"193","EMPAID_N02",0,0,0,0,0,0,0,0,0.0293341,0.0293341,9.6215897,10.208272,10.8536224,10.8536224,11.9389849,14.5203876,14.7550602,14.7257261,14.5790558,14.4617186,14.667058,59.6655922,60.8682899,60.8682899,61.7189789,64.447052,62.4816666,62.7750092,62.7163391,63.1856842,63.3616905,63.127018,25.8726902,24.0833092,23.4379578,22.5872688,18.7738342,18.1578178,17.6298027,17.7178059,17.3951302,17.3071289,17.336462
"194","EMPAID_N03",0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,9.6215897,10.1496038,10.7069521,10.8536224,11.9683189,14.7257261,14.8430624,14.8430624,14.9603987,14.8430624,15.0484009,63.8310356,64.7403946,64.9457321,65.6204147,67.7618103,65.4737473,65.8550873,65.8257523,66.0604248,66.3244324,65.9724274,22.9099445,21.4725723,20.7098846,19.8885307,16.6324444,16.1630974,15.6644173,15.6644173,15.3124084,15.1657381,15.3124084
"195","EMPAID_N04",0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,8.3602228,8.8589029,9.5042534,9.5629215,10.4722795,13.0830154,13.4350252,13.4056911,13.5230274,13.5816956,13.7283659,59.5775871,61.1616325,61.6896439,62.7750092,66.0310974,64.6523895,64.9750671,65.0044022,65.4444122,65.5030823,65.3857422,27.7794075,25.6966858,24.5233212,23.3792896,19.2138462,17.9818134,17.3071289,17.2777939,16.7204456,16.6031094,16.5737762
"196","EMPAID_N05",0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,10.2669401,10.7949543,11.3523026,11.557642,13.0830154,15.7230864,15.8697567,15.987093,15.9577589,15.8697567,16.2511005,59.8415947,61.4843063,62.1589928,62.8336754,65.2977448,63.3910255,63.567028,63.4790268,63.8310356,64.065712,63.8017006,25.2273388,23.0566139,21.8245811,20.9445591,16.9551182,16.2217655,15.8990908,15.8404226,15.5177469,15.3710766,15.2537403
"197","EMPAID_N06",0,0,0,0,0,0.0293341,0.0880023,0.0880023,0.0880023,0.0880023,11.0002937,11.9096508,12.7603407,13.2296858,14.8723965,17.6298027,17.5711346,17.6298027,17.5124664,17.365797,17.776474,64.505722,65.2977448,65.1804047,65.5030823,67.057785,64.2417145,64.6523895,64.5643921,65.1217346,65.4737473,64.9750671,21.2085648,19.5071869,18.7738342,17.9818134,14.7843943,14.8430624,14.4617186,14.4323845,13.9923735,13.787034,13.8750362
"198","EMPAID_N07",0,0,0,0,0,0.0586682,0.1173365,0.1173365,0.1173365,0.1466706,12.907011,13.9630394,15.0190668,15.547081,17.4831333,20.4752121,20.5338802,20.6805515,20.5632153,20.3578758,20.9738922,61.6309776,62.3056602,62.0709877,61.9829865,63.4496918,60.5749474,60.6336174,60.3402748,60.8682899,61.0442963,60.1056023,19.9471989,18.216486,17.3951302,16.9551182,13.5523615,13.4350252,13.2590199,13.347023,12.9363451,12.9656792,13.2590199
"199","EMPAID_N08",0,0,0,0,0,0.0586682,0.0880023,0.0880023,0.0880023,0.1173365,13.4936934,14.1683779,14.9310646,15.1950722,17.0137863,19.8005276,19.9471989,20.0352001,19.9471989,19.7418594,20.0352001,58.2282181,58.9615707,59.078907,59.3722496,61.4843063,59.1962471,59.1962471,59.0202408,59.3135834,59.3135834,58.668232,22.0592556,20.6512165,19.7711945,19.2138462,15.2830744,14.7843943,14.5790558,14.6377239,14.4323845,14.6377239,14.9603987
"200","EMPAID_N09",0,0,0,0,0,0.0293341,0.0880023,0.1173365,0.1466706,0.1466706,10.7069521,11.3229685,11.8803167,12.4083309,14.1097097,16.7791138,16.9551182,16.7204456,16.6911125,16.3097687,16.7204456,53.7987671,55.6761513,57.2015266,59.2549133,61.3083,58.7268982,58.8735695,59.2549133,59.6069221,59.7829285,58.9029045,30.2141399,27.7207394,25.6380177,23.0566139,19.3018475,19.2138462,18.8618355,18.656498,18.3044872,18.4804935,18.9498386
"201","EMPAID_A01",0.0293341,0.0293341,0.0293341,0.0293341,0.0880023,0.1760047,0.2053388,0.2053388,0.1173365,0.1466706,8.5655613,8.3602228,8.0668821,9.9735994,9.7389259,17.776474,30.5661488,29.1287766,26.694046,24.1126423,22.3232613,55.0307999,54.3561172,54.5321198,54.8841286,55.0894699,55.2654724,48.841301,50.3666763,52.8014069,55.1188049,56.5268402,19.8591957,20.7392197,20.8565559,18.5978298,18.6271629,10.3549423,3.9014373,3.784101,3.784101,4.1361103,4.4881196
"202","EMPAID_A10",0,0,0,0,0,0,0,0,0.0293341,0.0293341,2.8747432,3.0214138,3.1094162,9.2989149,10.5016136,13.6696978,14.9017305,13.7577,12.437665,10.8829565,10.1496038,36.8143158,36.8436508,38.1343498,46.0252266,47.9319458,54.678791,54.9134636,56.2921677,57.6415367,59.3429146,60.0762672,58.2282181,58.0522156,56.6735115,42.5931358,39.4837189,29.5687885,28.1020832,27.8674107,27.8380756,27.6620712,27.6620712
"203","EMPAID_A02",0.0293341,0.0293341,0.0293341,0.0293341,0.0880023,0.1760047,0.2053388,0.2053388,0.1173365,0.1760047,7.7442064,7.9495454,7.8028746,11.0296278,10.9122906,20.6805515,30.9768257,29.7447929,27.2807274,24.7579937,23.1739521,56.3801689,55.4121437,55.7054863,56.1748314,56.3508377,54.8547974,48.841301,50.1320038,52.8894119,55.3534775,56.6441765,19.4485188,20.2112064,20.0645351,16.3684368,16.3097687,7.9788795,3.6080961,3.5200939,3.2267528,3.3734233,3.6080961
"204","EMPAID_A03",0.0293341,0.0293341,0.0293341,0.0293341,0.0880023,0.1760047,0.1760047,0.2053388,0.1760047,0.2346729,9.4455853,9.6802578,9.6215897,13.5523615,13.6110296,22.5579357,28.9527721,27.4860668,25.3446751,23.2619534,22.0592556,56.2921677,55.2948074,55.6174812,55.6468163,55.500145,54.2974472,50.6013489,52.1267242,54.5027885,56.5561752,57.4948654,20.2405396,21.0032272,20.7392197,16.7791138,16.8671169,9.0642414,6.2775006,6.2188325,5.9548254,6.0134935,6.2188325
"205","EMPAID_A04",0,0,0,0,0.0586682,0.1173365,0.1173365,0.2053388,0.1760047,0.2346729,9.6802578,10.0029335,10.0322676,14.3737164,14.5790558,21.9712524,25.1100025,23.9659729,22.5286007,20.9738922,20.2992077,53.5640945,52.7427406,53.4467583,54.678791,54.7961273,53.5054283,51.9213829,53.0654144,54.7081261,56.3508377,56.878849,24.2299786,24.7286587,23.995306,18.4218254,18.0991497,11.9389849,10.3256083,10.3256083,10.0322676,9.9735994,10.0616016
"206","EMPAID_A05",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1760047,0.1466706,0.2053388,9.8855972,10.3256083,10.3842773,14.9017305,14.9897327,21.1792316,22.4992676,22.1179237,21.1205635,19.8298626,19.4778519,46.7292442,45.7318878,46.8172493,50.3960114,51.158699,50.19067,49.9853325,50.4840126,51.6867104,53.2120857,53.2120857,31.3581696,31.9155178,30.7714882,22.675272,21.8245811,16.5444412,15.3710766,15.2537403,14.9897327,14.7843943,15.0777349
"207","EMPAID_A06",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1466706,0.1173365,0.1760047,7.3041949,7.5095334,7.568202,11.997653,12.1149893,18.5978298,24.9926662,23.5846291,22.0592556,19.7711945,18.656498,51.6280441,50.7480202,51.3933716,53.9454384,54.4441185,55.3828087,51.9507179,53.300087,54.9134636,56.9961853,57.8468742,31.7981815,32.4728661,31.7688465,24.7873268,24.1713104,16.6911125,13.6696978,13.7283659,13.6110296,13.8457022,14.0510416
"208","EMPAID_A07",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1173365,0.0880023,0.1466706,6.1308303,6.4241714,6.6001759,11.2643003,11.528307,16.6324444,23.7019653,22.5579357,20.9152241,19.0085068,17.8644772,49.3986511,48.5186272,49.2226448,53.1534157,54.209446,56.6441765,52.6547356,53.5934296,55.2948074,56.7908478,57.758873,36.9316521,37.5183334,36.6383095,28.0434151,26.7233791,19.125843,15.987093,16.1924324,16.1337643,16.5737762,16.6911125
"209","EMPAID_A08",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1173365,0.0880023,0.1466706,4.6054564,4.8401289,4.9574656,10.2962742,11.0296278,16.4271049,20.0938683,18.7738342,17.4831333,15.7817545,14.9603987,45.8492241,45.350544,46.2892342,53.7401009,54.8841286,56.9668541,55.1774712,56.3801689,57.6708717,58.9909058,59.6362572,43.6784973,43.9425049,42.8864784,30.0968018,28.2194195,20.6805515,18.7444992,18.8618355,18.8618355,19.2725143,19.3898506
"210","EMPAID_A09",0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0586682,0.0880023,4.5174537,4.6641245,4.7521267,10.3549423,11.3816366,16.3097687,17.9818134,16.9844532,16.0457611,14.667058,13.9043703,38.1636848,37.9876785,39.2490463,47.1105881,48.5186272,52.8894119,52.6547356,53.6814308,54.649456,55.9108238,56.1748314,53.5640945,53.5934296,52.2440605,38.7797012,36.3449707,27.0167198,25.5793495,25.5500145,25.5206814,25.6086826,26.0780296
"211","EMPAID_B01",0,0,0,0,0,0,0,0,0,0,1.9947199,2.0533881,2.1413903,4.7814608,5.9254913,11.7923145,11.8216486,10.6189499,10.0616016,8.7709007,8.418891,33.1475525,33.4702263,34.5555878,42.1531258,44.0598412,54.5321198,56.0574951,57.4655342,57.817543,59.3135834,59.4309196,63.4203568,63.0390129,61.8656502,51.6280441,48.5772972,32.2381935,30.683485,30.4781456,30.683485,30.4781456,30.7128181
"212","EMPAID_B10",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0,13.9337053,12.9950132,12.3496628,11.8216486,11.5869761,14.8137283,14.4323845,13.9043703,13.3176889,13.2296858,13.0536814,67.1164551,67.8791428,68.876503,69.7271957,72.2205963,72.1325912,73.1299515,73.8046341,74.5673218,74.8019943,74.4499817,17.5418015,17.7178059,17.365797,17.0431213,14.7843943,11.6456442,11.0296278,10.8829565,10.7362862,10.5896158,11.11763
"213","EMPAID_B02",0,0,0,0,0,0,0,0,0.0293341,0.0293341,2.5227339,2.552068,2.6400704,6.893517,8.2135525,12.9363451,12.7896748,11.528307,10.7362862,9.4749193,9.2109127,34.4969215,34.7315941,35.8169556,43.121151,45.1452026,54.1507759,55.6761513,57.1135216,57.6708717,59.1962471,59.4602509,60.5749474,60.3109398,59.1375771,47.579937,44.2358475,30.5074806,29.1287766,28.9527721,29.1874447,28.894104,28.894104
"214","EMPAID_B03",0,0,0,0,0,0,0,0,0,0,1.261367,1.2026987,1.2026987,4.4881196,5.9254913,9.5042534,9.5335875,8.2722206,7.568202,6.6001759,6.1894984,38.2516861,38.8970375,40.4224129,48.5186272,50.4253464,59.1375771,60.5456161,61.9243164,62.5110016,63.7136993,64.447052,59.0202408,58.4335594,56.9081841,45.5265465,42.182457,29.8914642,28.454092,28.3367558,28.454092,28.2194195,27.8967438
"215","EMPAID_B04",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0,2.3467293,1.9947199,1.789381,4.8401289,5.9841595,9.0055733,8.8295689,7.7735405,6.893517,6.0428276,5.573482,42.0944557,43.2384872,45.1745377,53.6520958,56.2041664,64.417717,66.1190948,67.3511276,67.9964828,69.287178,70.2552032,54.0627747,53.2707558,51.5400429,40.011734,36.3156357,25.0806694,23.555294,23.3792896,23.6432972,23.2032852,22.7046051
"216","EMPAID_B05",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0.0293341,4.869463,4.4001174,3.9014373,6.4535055,7.6562042,10.9416246,11.1469641,10.237606,9.328249,8.5362272,8.0962162,52.2147255,53.0654144,54.7374611,59.6655922,61.6016426,67.2631302,68.0551453,68.9938431,69.6685257,70.5485458,71.3112335,41.4784393,41.0970955,39.9237328,32.443531,29.304781,20.3578758,19.3605156,19.3311825,19.59519,19.5071869,19.1551781
"217","EMPAID_B06",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0.0293341,6.7175126,6.1601644,5.5148139,7.8322086,8.9175711,11.7923145,11.3229685,10.5309477,9.7095919,9.1522436,8.8589029,59.1669121,60.1349373,61.6603127,65.3270721,66.9697876,70.3138733,71.8099136,72.6312714,73.1006165,73.6579666,74.1566467,32.2088585,31.7981815,30.9181576,24.9339981,22.205925,15.987093,14.9603987,14.9310646,15.3124084,15.3124084,15.0777349
"218","EMPAID_B07",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0.0293341,10.8829565,10.3549423,9.6802578,10.5016136,10.8829565,16.7497807,16.4271049,16.4857731,15.8990908,15.547081,15.3417425,68.2018204,68.6124954,69.5805206,69.9031982,71.9859161,70.724556,71.6045761,71.7512436,72.1912613,72.3672638,71.9859161,17.2191257,17.336462,17.0431213,15.8990908,13.4350252,8.8295689,8.2722206,8.0668821,8.2428865,8.418891,8.9762392
"219","EMPAID_B08",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0.0293341,15.8110886,15.1950722,14.7550602,14.4030504,14.5497217,20.5045471,20.1818714,20.1525383,19.6538582,19.4191837,19.2431793,64.5350571,65.2097397,65.9137573,66.4124374,68.3778229,66.0897598,66.8524475,67.2044601,68.0844803,68.4071579,68.2604904,14.5203876,14.4617186,14.1977119,14.0510416,11.9389849,8.2722206,7.8322086,7.5095334,7.1575241,7.0695219,7.3628631
"220","EMPAID_B09",0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0,16.1924324,15.3710766,14.8137283,14.227046,14.0510416,18.7444992,18.3044872,17.9231453,17.336462,16.9844532,16.8084488,64.5937195,65.3564072,66.2364349,67.2337952,69.5218506,67.9671478,68.9938431,69.7271957,70.8125534,71.3699036,71.3405685,16.7497807,16.8084488,16.4857731,16.0750961,13.9630394,10.8242884,10.237606,9.8855972,9.4162512,9.2109127,9.4162512
"221","EMPAID_D01",0,0,0,0,0,0,0,0,0.0586682,0.0880023,5.5148139,5.9254913,6.0134935,7.0695219,7.4508653,8.5068932,8.7122326,9.2109127,10.1496038,10.237606,10.0616016,40.2757416,39.2783813,40.4517441,48.5772972,50.5426826,51.3933716,51.9507179,51.3933716,51.3640366,50.9826927,51.7453804,45.1745377,45.761219,44.499855,35.3182755,32.9715462,31.0648289,30.3021412,30.3608093,29.4514523,29.6861248,29.0701084
"222","EMPAID_D10",0,0.0293341,0.0293341,0.0880023,0.0293341,0,0.0293341,0.0880023,0.1173365,0.1760047,8.1842184,8.418891,8.5655613,10.0322676,10.6189499,11.7923145,12.9950132,13.7577,19.6245232,19.3605156,18.6271629,36.9903183,36.9903183,37.782341,48.7532997,51.3053665,51.070694,51.8333817,51.3347015,48.870636,49.3399811,50.3080101,38.5156937,38.2810211,37.3129959,24.87533,21.6779118,20.7978878,18.8618355,18.5684948,15.10707,14.8723965,14.5790558
"223","EMPAID_D02",0,0.0293341,0.0293341,0.0293341,0,0,0,0.0293341,0.0880023,0.1173365,5.573482,5.9254913,5.9841595,7.12819,7.4508653,8.5655613,8.888237,9.4162512,11.557642,11.6456442,11.3229685,41.5957756,40.8330879,42.1237907,51.9213829,53.9747734,53.2120857,53.329422,52.9187431,52.009388,51.6867104,52.449398,43.0331459,43.4438248,42.0651207,31.123497,28.7474327,28.4247589,27.9847469,27.8674107,26.6060429,26.7820473,26.3127022
"224","EMPAID_D03",0.0586682,0.0293341,0.0586682,0.0880023,0.0586682,0.0586682,0.0586682,0.0586682,0.1466706,0.2053388,7.2748609,7.6268702,7.9495454,8.888237,9.357583,10.7362862,11.2643003,12.0269871,14.8430624,14.7843943,14.4030504,43.2971535,42.7691422,43.561161,53.358757,55.3828087,53.6520958,53.0067482,52.4787331,51.0413628,50.8653564,51.6573792,38.662365,38.8383675,37.753006,26.9873867,24.464653,24.8459949,24.9633331,24.7286587,23.3499565,23.4966259,23.0272808
"225","EMPAID_D04",0.0293341,0.0880023,0.1173365,0.1466706,0.1173365,0.1173365,0.1173365,0.1760047,0.2053388,0.2933412,15.9577589,16.0750961,16.3684368,16.9551182,17.365797,18.2751541,18.9205036,19.2725143,22.7046051,22.5872688,21.9712524,46.7585793,46.9639206,47.1105881,52.8600769,53.5934296,50.8066864,49.8386612,49.6919899,47.2572594,47.3452644,48.2546196,24.4059849,24.0539742,23.555294,17.1897926,16.016428,17.9231453,18.2458191,18.0404816,16.9844532,16.9844532,16.6031094
"226","EMPAID_D05",0,0.0293341,0.0293341,0.0586682,0.0293341,0.0293341,0.0293341,0.0880023,0.1173365,0.1760047,11.7923145,11.9096508,12.2616606,13.4350252,13.9337053,15.3124084,16.016428,16.2804337,20.7978878,20.9152241,20.1818714,47.2865944,47.1985931,47.6972733,55.6174812,56.6735115,54.3854485,53.358757,53.1534157,50.2786751,50.1320038,51.100029,31.4461727,31.4168377,30.5368137,21.4432392,19.8591957,20.7978878,21.1205635,21.0618954,19.3605156,19.3605156,19.0671749
"227","EMPAID_D06",0,0.0293341,0.0293341,0.0293341,0,0,0,0.0586682,0.1173365,0.1466706,8.1255503,8.3308887,8.5362272,9.9735994,10.5896158,12.0563211,12.8483429,13.4350252,18.0404816,18.216486,17.4831333,43.2678223,42.9158096,43.8251686,53.2120857,55.0894699,53.6814308,52.7427406,52.2733955,49.3986511,49.0759735,50.19067,37.6943398,37.8410072,36.6969795,25.8726902,23.3792896,23.3499565,23.4966259,23.3792896,21.5899086,21.6779118,21.2672329
"228","EMPAID_D07",0,0.0293341,0.0293341,0.0293341,0,0,0,0.0586682,0.0880023,0.1173365,6.6295099,6.7761807,6.6881785,7.8615432,8.2722206,9.328249,9.6215897,10.4429455,14.6963921,14.7257261,14.1097097,39.7770615,39.3663826,40.8037529,50.5426826,52.3907318,51.6867104,51.5107079,50.8946915,48.6359634,48.4306259,49.5159874,41.2144318,41.4784393,40.0997353,29.1874447,26.9287186,26.6060429,26.4887066,26.2833672,24.2299786,24.3766499,23.8779697
"229","EMPAID_D08",0,0.0293341,0.0293341,0.0293341,0,0,0.0293341,0.0880023,0.1173365,0.1466706,6.1601644,6.3068347,6.2775006,7.4215312,7.8322086,9.2109127,9.4162512,9.9442654,13.0830154,12.9950132,12.5843353,39.3957176,38.7210312,39.982399,48.2546196,49.8973312,49.1639786,49.4573174,49.1639786,47.8439407,47.8439407,48.841301,41.4197693,41.9477844,40.6864166,31.2701664,29.2167797,28.6007633,28.1020832,27.8380756,25.9606915,26.0193596,25.4033432
"230","EMPAID_D09",0,0.0293341,0.0293341,0.0880023,0.0293341,0,0.0293341,0.0880023,0.1173365,0.1760047,7.3921971,7.5975361,7.6855383,9.0055733,9.6215897,10.8829565,11.8803167,12.7310066,17.8938103,17.805809,17.1311226,38.4276924,38.1343498,39.3663826,49.3986511,52.0680542,51.5400429,51.8627167,51.100029,48.0786171,48.0199471,48.9879723,40.4224129,40.5104141,39.1610451,27.8087406,24.464653,23.7899685,22.4992676,22.3819294,20.1818714,20.2992077,19.9471989
"231","EMPAID_E01",0,0,0,0,0,0,0,0,0,0,3.784101,3.8721032,3.9601057,4.1361103,4.3121152,11.4989729,11.5869761,10.7362862,10.3842773,9.768261,9.1815786,35.1422691,35.0542679,35.8462906,39.2490463,41.9184494,55.3241425,56.9081841,57.9642105,58.7562332,59.7829285,60.1936035,60.017601,60.017601,59.1375771,55.558815,52.7134056,32.1208572,30.4488125,30.2434731,29.8034611,29.3927841,29.5687885
"232","EMPAID_E02",0,0,0,0,0,0,0,0,0,0,3.4320915,3.4907598,3.6960986,3.9894397,4.5174537,11.0589619,11.1762981,10.3256083,10.1789379,9.7095919,9.328249,38.4570236,38.8970375,39.5423889,43.2091522,46.0545616,58.3162231,60.017601,61.1616325,61.7483139,63.3030205,64.2417145,56.9668541,56.468174,55.6174812,51.6573792,48.2839546,29.4807854,27.6620712,27.3687305,26.9287186,25.8433552,25.2860069
"233","EMPAID_E03",0,0,0,0,0,0,0,0,0,0,3.4614255,3.5200939,3.6667645,4.018774,4.6054564,10.4429455,10.7949543,9.9442654,9.768261,9.328249,8.9762392,42.241127,42.8278084,43.7958336,46.7879143,50.0440025,60.7802887,62.246994,63.3910255,64.2123795,65.8550873,66.9991226,53.0360794,52.3907318,51.2760353,47.9319458,44.0891762,27.5153999,25.6966858,25.4033432,24.7579937,23.555294,22.7632732
"234","EMPAID_E04",0,0,0,0,0,0,0,0,0,0,5.6908183,5.778821,5.9548254,5.9841595,6.3655033,11.0882959,11.2643003,11.0002937,11.4109707,11.3816366,11.2056322,42.6518059,43.0038147,43.8251686,44.499855,47.2865944,59.2842484,60.6042824,61.0736275,61.337635,62.5696678,63.2150192,47.8146095,47.3745956,46.3772354,45.6732178,42.5051346,25.784687,24.2886486,24.0833092,23.4086246,22.205925,21.7365799
"235","EMPAID_E05",0,0,0,0,0,0,0,0,0,0,7.8028746,7.8908772,7.9202113,7.9788795,8.3602228,13.8163681,14.0510416,13.9043703,14.8723965,15.0777349,14.8137283,52.1267242,52.5667343,53.2120857,53.8281021,56.438839,63.8897018,64.6817245,65.1804047,65.2390747,66.1190948,67.0284576,35.2009392,34.672924,33.9982414,33.323555,30.3314762,17.4244652,16.3977699,16.0457611,15.0190668,13.9337053,13.2883539
"236","EMPAID_E06",0,0,0,0,0,0,0,0.0293341,0.0586682,0.0586682,10.7656202,10.9416246,11.1469641,11.1762981,11.7629805,17.0724545,17.747139,18.0404816,20.5045471,20.445879,20.1818714,49.3986511,49.4573174,49.3693161,49.7213249,51.4813728,58.7562332,59.1669121,59.4015846,57.788208,58.6095619,59.1375771,29.304781,29.0701084,28.9527721,28.5714283,26.224699,13.6403637,12.5550013,12.0269871,11.1469641,10.3549423,10.0909357
"237","EMPAID_E07",0,0,0,0,0,0,0,0.0293341,0.0586682,0.0586682,9.8562632,9.9442654,10.0029335,10.0909357,10.5309477,15.3417425,15.9577589,16.3097687,18.5978298,18.5391617,18.3044872,52.4787331,52.7427406,52.9187431,53.1240845,55.3828087,62.6576691,62.9216766,63.3616905,61.8949852,62.8043404,63.4496918,29.6861248,29.334116,29.0994434,28.8061008,26.1073627,14.0217075,13.1416836,12.3496628,11.4989729,10.6189499,10.208272
"238","EMPAID_E08",0,0,0,0,0,0,0,0,0,0,8.7122326,8.7122326,8.6242304,8.8002348,9.1522436,13.7283659,14.2857141,14.5497217,16.2804337,16.3684368,16.2511005,54.2681122,54.6201248,54.9134636,54.9134636,57.5242004,64.5350571,64.9750671,65.5324173,65.0337372,65.9137573,66.7937775,32.5902023,32.2381935,32.032856,31.8568497,28.894104,17.3071289,16.3097687,15.4884129,14.2563801,13.2883539,12.5256672
"239","EMPAID_E09",0,0,0,0,0,0,0,0,0,0,7.333529,7.4215312,7.2161922,7.3921971,7.5975361,11.7923145,12.2323265,12.3789968,12.9656792,13.1123495,13.1416836,59.2255783,59.7829285,60.2522736,60.2816086,62.9510117,68.1431503,68.876503,69.6098557,70.3432083,71.076561,71.4579086,30.0381336,29.3927841,29.1287766,28.9234371,26.0486946,16.6617775,15.4884129,14.6083899,13.2883539,12.4083309,11.997653
"240","EMPAID_SF01",0,0,0,0,0.0293341,0.0293341,0.0293341,0.0880023,0.2053388,0.2346729,12.9363451,13.7283659,13.9630394,15.3710766,15.7230864,19.4485188,20.7392197,21.1498966,21.2085648,20.6218834,20.6805515,48.1959534,46.8759155,47.1399231,47.9612808,48.899971,48.6946335,48.1666183,47.6679382,47.4626007,47.9026108,47.8146095,26.7233791,27.2513943,26.7527142,24.5233212,23.2326202,19.6831913,18.9205036,19.0085068,19.0965099,19.125843,19.125843
