ID,sci11_1040_1km,sci12_1040_1km,sci13_1040_1km,sci14_1040_1km,sci15_1040_1km,sci16_1040_1km,sci17_1040_1km,sci18_1040_1km,sci19_1040_1km,sci20_1040_1km,sci21_1040_1km,Thin0211,Thin0212,Thin0213,Thin0214,Thin0215,Thin0216,Thin0217,Thin0218,Thin0219,Thin0220,Thin0221,Thin0222,Thin0223
LKV-0001,18.8618355,19.7125263,19.9178638,20.2405396,20.6218834,18.656498,16.1924324,17.336462,18.1578178,18.4218254,18.3044872,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0002,12.7310066,12.9656792,12.9950132,13.3763571,13.6990318,13.9923735,12.437665,12.9950132,13.1123495,13.2296858,13.2003517,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552,0.8213552
LKV-0003,10.3549423,11.0002937,11.1762981,11.4109707,11.557642,11.8509827,11.3816366,11.6456442,11.7923145,11.7923145,11.8216486,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047
LKV-0004,8.5362272,8.8295689,9.0349073,9.2109127,9.2402468,8.2135525,8.1255503,8.1842184,8.1548843,8.008214,8.0668821,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0005,4.018774,4.3121152,4.4001174,4.6054564,4.6054564,3.9014373,3.9014373,3.784101,3.7547667,3.7254326,3.8134351,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0006,36.0809631,36.7556458,37.577003499999996,38.3690224,38.5156937,39.5130539,39.5423889,39.7770615,39.982399,40.2464066,40.6570854,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388,25.2273388
LKV-0007,19.6538582,19.8298626,20.0645351,20.1525383,20.0938683,20.005867,19.976532,20.0645351,20.3285427,20.416544,20.416544,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0008,19.2431793,19.976532,20.3285427,21.3259029,21.8539162,21.3552361,21.4139042,21.3552361,21.4139042,21.3845711,21.2672329,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457,2.9627457
LKV-0009,34.1155777,34.6142578,34.9662666,35.1422691,35.0542679,35.7582855,35.523613,35.3476105,35.523613,35.4356117,35.2596054,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202,7.568202
LKV-0010,12.5550013,12.6723375,12.8190088,12.8483429,12.7896748,12.4963331,12.525667199999999,12.6136694,12.7896748,12.7603407,12.7310066,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0011,24.3766499,25.1100025,26.5180397,28.1314163,29.2167797,28.3660889,28.8061008,28.6007633,28.5714283,28.2194195,28.3367558,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0012,23.2619534,24.435318,25.2860069,26.1366978,26.7233791,25.8726902,26.1660309,26.3420353,26.5180397,26.5180397,26.7527142,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726
LKV-0013,26.0780296,26.1366978,26.1953659,26.0193596,25.8433552,25.7260189,25.5206814,25.2566738,25.0806694,24.8166618,24.435318,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032
LKV-0014,30.5074806,30.8008213,31.3875046,31.6808453,31.7395134,30.8301563,30.4781456,30.0381336,29.3634491,28.6300964,28.3954239,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0015,18.216486,18.9498386,20.2405396,21.1205635,21.9712524,21.8245811,22.1765919,22.2645931,21.8539162,21.6485767,22.1179237,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0016,12.2029924,12.9656792,13.8163681,14.0217075,14.6963921,14.1390438,14.3150482,14.4617186,14.6083899,14.5203876,15.136404,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0017,31.5928421,32.0915222,32.5902023,32.9422112,33.5582275,33.1768837,33.4408913,33.7048988,33.4995613,33.1768837,32.7955399,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305,14.9017305
LKV-0018,17.5418015,17.5124664,17.5124664,17.5711346,17.6004696,17.5124664,17.365797,17.3071289,17.1897926,17.2777939,17.1311226,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939,3.5200939
LKV-0019,33.1475525,33.4995613,33.6462288,33.8222351,34.1742439,32.7075386,32.7955399,32.3555298,32.0915222,31.4461727,30.7714882,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0020,26.1073627,26.5473747,27.0167198,27.4860668,27.9554119,25.9900265,25.9606915,25.4913464,24.904665,24.6699905,24.2299786,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0021,13.347023,13.8750362,14.7257261,15.1950722,15.6937523,15.4590788,15.4884129,15.547081,14.7257261,14.7257261,15.547081,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0022,13.1416836,13.7577,14.2857141,14.5497217,14.6963921,13.9043703,13.8163681,13.8163681,13.5816956,13.6696978,13.7283659,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0023,37.8703423,38.662365,39.3077164,39.8650627,41.0677605,41.6837769,42.1237907,42.4464645,42.8571434,43.2091522,43.7078323,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903
LKV-0024,12.5843353,13.0830154,13.3763571,13.8163681,14.5497217,15.6937523,15.8110886,15.9284248,15.9577589,16.1337643,16.3977699,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0025,25.784687,25.9606915,26.1366978,26.5473747,27.3393955,27.2807274,27.7207394,27.9554119,28.01408,28.1607513,28.9527721,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0026,18.216486,18.656498,18.8031673,19.5071869,20.3872108,18.656498,19.125843,19.6245232,19.4778519,19.8005276,21.4725723,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0027,11.7923145,11.8803167,12.0269871,12.2029924,12.6430035,11.9096508,12.2616606,12.4083309,11.9389849,12.1736584,14.667058,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0028,18.8031673,19.59519,19.9471989,20.3872108,20.5632153,18.9498386,19.2725143,19.3311825,19.0378418,18.9498386,19.6831913,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341
LKV-0029,40.5984154,40.891758,41.7131119,42.4171295,43.7371674,43.9718399,43.8251686,43.8545036,44.2651787,44.2651787,45.0865364,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878,7.0401878
LKV-0030,13.4350252,13.6990318,13.8457022,14.1097097,14.5203876,14.6963921,14.6377239,14.6963921,14.7843943,14.7257261,15.0190668,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0031,37.1076546,36.2276344,35.2009392,34.7315941,34.232914,34.643589,34.0862427,33.0595474,32.6782036,33.323555,37.1076546,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,1.9360516,1.9360516,1.9360516,1.9360516,1.9360516,1.9360516
LKV-0032,24.8166618,24.6406574,23.9659729,23.4379578,22.8806095,22.675272,22.3819294,22.1765919,21.8832493,22.23526,22.9099445,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0033,12.0563211,11.997653,11.8803167,11.8509827,11.7043123,11.9096508,11.7629805,11.9096508,11.8216486,12.2323265,13.4350252,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0034,22.5579357,22.675272,22.9099445,23.3792896,23.4672928,23.2912884,23.2619534,22.4992676,22.23526,22.1179237,22.7926083,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0035,23.9366379,23.7606335,23.2619534,23.4086246,23.1446171,22.3819294,22.7339401,21.9125843,21.8245811,21.2965679,22.1765919,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0036,36.5796432,36.1982994,36.3743019,36.6969795,36.7263145,36.4916382,36.1982994,35.7582855,35.4062767,34.9369316,34.4675865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865,8.2428865
LKV-0037,41.9477844,41.9771194,41.9477844,41.9771194,42.0064545,42.4464645,42.270462,42.241127,41.9477844,41.302433,40.891758,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0038,33.6755638,33.4115562,33.29422,33.2355537,33.1475525,32.6195374,32.3555298,32.0915222,31.7101784,31.0061607,31.2701664,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0039,14.3737164,14.4323845,14.667058,14.8430624,15.4884129,14.1683779,14.3150482,14.3150482,14.1390438,14.227046,16.7204456,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0040,18.0991497,18.6271629,19.2431793,19.6831913,20.2405396,18.4218254,18.5978298,18.7151661,18.8325024,18.8618355,20.0352001,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682
LKV-0041,39.4543839,39.3077164,39.0437088,39.3663826,40.2170715,40.1877365,40.011734,40.1877365,40.4224129,40.891758,41.9477844,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764,1.6133764
LKV-0042,14.0803757,14.1390438,14.0510416,14.0217075,14.5497217,15.3124084,14.9310646,15.0190668,15.1950722,15.3124084,16.1044292,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0043,26.3127022,26.2833672,25.9900265,25.9020233,26.0193596,26.0193596,26.1953659,26.1366978,26.224699,27.0460548,31.0061607,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304,3.6374304
LKV-0044,39.0143738,38.3396873,37.1663246,36.462307,35.552948,34.9662666,34.1742439,33.7048988,33.2062187,33.2062187,37.9876785,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0045,34.4969215,32.8835449,31.3581696,30.4781456,28.9234371,28.8061008,27.7500725,27.0167198,26.4593716,26.3127022,31.8861828,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0046,29.1581116,27.9554119,25.9606915,25.0220013,23.2032852,24.2886486,23.3499565,22.7046051,21.8539162,22.3232613,28.1900845,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0047,41.8597832,41.0384293,39.1317101,37.5183334,35.523613,36.1396294,35.7582855,34.7609253,33.9982414,34.7315941,40.011734,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0048,31.8568497,31.094162,29.9207973,28.9527721,27.8967438,29.0701084,29.0701084,28.2780876,27.8967438,28.01408,30.9768257,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0049,27.3100624,26.7527142,26.811382299999998,26.7233791,26.1660309,28.6887646,28.8354359,28.9821053,29.334116,29.5981236,32.8835449,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0050,25.051334399999998,24.904665,25.2566738,25.4913464,25.1393375,25.7553539,25.7260189,25.6673508,25.6086826,25.8140221,27.1633911,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0051,18.2458191,17.9524784,17.4831333,17.0724545,16.5444412,16.9551182,17.2191257,16.7497807,16.6617775,16.6617775,16.9257851,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0052,14.2857141,13.9630394,13.6110296,13.2883539,12.877677,12.9656792,12.877677,12.4963331,12.2029924,11.997653,11.7923145,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0053,49.7506599,49.1639786,49.1346436,49.0466423,48.841301,47.9612808,46.9052505,46.0545616,45.2332077,44.6758575,42.9158096,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143,19.2725143
LKV-0054,51.5400429,51.4227028,51.3347015,51.129364,51.0413628,50.7186852,50.102668799999996,49.2813148,48.7239647,47.8146095,46.4359055,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338,5.0161338
LKV-0055,41.0384293,40.8037529,40.8330879,40.4517441,40.1877365,39.102375,38.6036949,37.8410072,37.1369896,36.1982994,35.611618,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0056,12.7896748,13.1710176,13.4936934,13.7283659,14.4030504,13.3176889,13.6990318,13.9043703,13.8163681,13.9630394,17.2777939,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0057,19.0965099,19.6538582,20.2405396,20.5632153,20.885891,19.3311825,19.5365219,19.3018475,19.59519,19.3898506,21.3259029,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458,0.4693458
LKV-0058,30.9474926,31.1821651,31.1528301,31.2114983,31.2114983,30.3314762,30.1261368,30.1554699,29.9207973,29.1581116,29.5101204,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622
LKV-0059,25.8726902,25.6086826,25.1980057,25.3153419,25.2860069,25.3446751,25.2273388,25.6380177,25.7260189,25.7260189,26.1660309,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493,1.8480493
LKV-0060,10.0616016,9.9149313,9.9442654,9.9735994,9.9735994,10.2669401,10.1789379,10.0909357,10.2669401,10.4722795,10.5016136,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0061,34.4969215,34.0862427,33.35289,32.8248749,32.9128761,34.672924,34.5555878,33.9982414,33.9102364,33.9395714,37.9583473,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0062,51.9507179,50.9533577,48.9586372,47.6092682,45.790554,47.3745956,46.7585793,46.0838966,45.4385452,45.2332077,50.1613388,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0063,61.9243164,59.4309196,56.4095039,54.8841286,52.6254044,54.6201248,53.4174232,52.3320618,51.158699,51.158699,57.2015266,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0064,52.2440605,50.3373413,48.0492821,46.7585793,44.9985352,45.6145515,44.7638588,43.8545036,42.4171295,42.7984734,48.3426208,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0065,58.8442345,57.758873,55.9988251,54.1801109,51.8920517,53.1240845,52.7720757,52.1853905,51.2467003,52.2147255,55.7054863,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339
LKV-0066,47.9026108,46.8759155,45.6145515,44.1478424,43.0331459,43.7078323,43.531826,43.4144897,43.0918159,44.2651787,46.1718979,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529,0.7333529
LKV-0067,38.4570236,37.577003499999996,36.9903183,36.1982994,35.2009392,36.872982,36.3743019,35.9342918,35.3476105,35.6409492,36.6676445,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0068,37.5183334,36.9903183,36.2569656,35.6996193,34.7902603,35.2009392,34.4675865,33.7342339,32.8542099,32.7368736,33.323555,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365,0.1173365
LKV-0069,37.1076546,36.3449707,35.7582855,34.672924,33.7929001,33.2355537,32.7955399,32.1208572,31.1821651,30.8594894,30.2728081,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0070,22.9392776,22.2939281,21.4432392,20.416544,19.5071869,19.8005276,19.2725143,18.4804935,17.805809,17.1604576,16.7497807,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0071,13.8163681,13.7577,13.7283659,13.7283659,13.6696978,13.8163681,13.5816956,13.2003517,12.907011,12.5843353,12.5550013,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0072,28.1314163,28.6007633,28.8354359,29.0701084,29.5394535,30.65415,29.9207973,29.6567917,29.304781,28.894104,28.7767677,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463,4.869463
LKV-0073,26.8700504,27.9847469,28.894104,29.4514523,30.1261368,31.0354939,30.683485,30.7128181,30.3314762,30.3608093,30.7421532,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0074,44.499855,45.350544,45.790554,46.0252266,46.3479042,46.4359055,46.2012329,45.0278664,43.9425049,43.2384872,43.2091522,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763,11.11763
LKV-0075,42.0064545,41.9477844,41.6837769,41.3611031,40.8037529,40.6570854,40.0704002,38.9557037,38.3103561,38.0756836,37.723671,47.4039307,47.4039307,47.4039307,47.4039307,47.4039307,47.4039307,47.4039307,47.4039307,47.4039307,47.4039307,49.2813148,49.2813148,49.2813148
LKV-0076,50.5133476,50.1613388,50.19067,49.8679962,49.6626587,48.4306259,47.6386032,46.7585793,45.8492241,45.6732178,44.499855,46.4359055,46.4359055,46.4359055,46.4359055,46.4359055,46.4359055,46.4359055,46.4359055,46.4359055,46.4359055,46.7879143,46.7879143,46.7879143
LKV-0077,49.8386612,49.779995,50.3080101,50.0440025,50.1613388,49.5746536,48.9879723,48.4599571,47.8146095,47.6972733,46.611908,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498,18.656498
LKV-0078,40.3930779,40.6864166,41.0090942,41.0677605,41.3611031,40.6570854,40.6277504,40.1584053,39.7183914,39.2490463,39.1903801,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0079,14.227046,14.9603987,15.2830744,15.547081,16.0750961,14.9603987,15.4004107,15.6937523,15.8110886,15.7230864,18.9498386,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0080,21.0325603,21.3259029,21.2085648,21.5019073,21.7365799,20.2698746,20.0645351,19.7711945,19.4191837,19.0378418,19.976532,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0081,23.8779697,24.2886486,24.2006454,24.2593136,24.5526543,23.6432972,23.555294,23.7606335,23.9366379,23.3792896,23.555294,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623,1.0853623
LKV-0082,10.4722795,10.5016136,10.4722795,10.677618,10.8829565,10.7656202,10.8829565,11.3816366,11.7336464,12.1443243,12.4669991,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0083,4.1654444,4.0481081,4.1067762,4.1947784,4.018774,3.9014373,3.784101,3.7547667,3.6960986,3.8134351,3.8721032,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0084,38.0756836,37.2249908,36.0809631,35.1129379,34.3502502,37.4303322,37.0783234,36.5796432,36.1396294,36.4036369,43.0038147,0,0,0,0,0,1.9947199,2.2587268,2.2587268,2.2587268,2.2587268,2.2587268,2.2587268,2.2587268
LKV-0085,37.4303322,36.9316521,35.9049568,35.1129379,34.3795853,36.6676445,36.3449707,35.6409492,34.9369316,34.0275726,34.7609253,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0086,43.7664986,43.3851585,42.7984734,42.6224709,41.6544456,43.1798172,43.121151,42.6811371,42.4464645,41.8597832,42.5051346,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0087,56.0281601,55.6761513,54.9721336,54.6201248,53.9161034,54.4441185,54.4734535,54.0627747,53.5054283,53.5054283,54.7667923,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0088,39.7183914,39.3370476,39.0437088,38.9557037,38.7210312,38.5450287,38.6917,38.3396873,37.8410072,37.811676,38.6917,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023
LKV-0089,39.0730438,39.0143738,38.8677025,38.4276924,37.811676,38.3103561,38.4276924,37.9876785,37.8410072,37.9290123,38.6036949,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339,2.5227339
LKV-0090,43.6491623,43.4731598,42.7104721,42.0357895,41.3611031,42.0651207,41.8891182,41.9477844,41.8891182,42.3291283,42.8864784,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399,1.4960399
LKV-0091,33.6755638,33.323555,33.0302124,32.5022011,32.1208572,33.0888824,32.5022011,32.1795235,31.6515102,31.6515102,31.7101784,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537,4.5174537
LKV-0092,46.9345856,46.8172493,46.4065704,45.9372253,45.1745377,44.2358475,43.5904961,43.2384872,42.270462,41.8304482,41.1264305,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578,23.4379578
LKV-0093,45.8198891,45.3798752,45.0278664,44.7931938,44.2065125,39.8943977,38.9850388,38.662365,37.8996773,37.2543259,36.5503082,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219,19.5365219
LKV-0094,24.2886486,23.6139622,23.0566139,22.5579357,21.765913,18.4218254,17.2484608,16.8377819,15.8110886,15.0190668,14.4617186,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975,4.8987975
LKV-0095,9.0935755,9.4162512,9.4455853,9.5335875,9.357583,10.5309477,10.0616016,10.0909357,9.7095919,9.5922556,9.4455853,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0096,15.8404226,16.1337643,16.2217655,16.5151062,16.7497807,18.0698147,18.1284828,18.2458191,18.0404816,17.9818134,17.9818134,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0097,20.8565559,21.5019073,21.5605755,21.9419193,22.23526,22.5872688,22.5872688,22.4112644,22.0005875,22.0299206,21.9419193,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0098,26.5767078,27.544735,28.3954239,28.6887646,29.2461128,29.9207973,30.0088005,30.0381336,29.5394535,29.5101204,29.3927841,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0099,41.8304482,42.7984734,43.3558235,43.8838387,43.9131699,44.0891762,43.9131699,43.3558235,42.6224709,42.211792,41.6544456,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0100,37.0783234,37.3716621,37.6063347,37.6063347,37.4889984,36.7263145,36.4036369,35.4356117,35.2009392,34.5262527,34.056907699999996,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646,1.1733646
LKV-0101,31.4755058,31.7688465,32.003521,31.8568497,31.4461727,31.7395134,31.0354939,30.5368137,30.4488125,30.1261368,29.7447929,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232,5.8668232
LKV-0102,49.3693161,49.3106499,48.5772972,48.1666183,47.0225868,46.377235400000004,45.1452026,43.8251686,43.121151,42.2997932,42.0944557,16.1044292,16.1044292,16.1044292,16.1044292,16.1044292,16.1044292,16.1044292,16.1044292,16.1044292,16.1044292,17.776474,17.776474,17.776474
LKV-0103,58.4042244,58.3162231,57.817543,57.3775291,56.438839,55.4121437,53.9161034,52.449398,51.4227028,50.3666763,49.4573174,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885,29.5687885
LKV-0104,52.009388,51.9800529,52.2147255,51.5400429,51.3347015,50.7186852,49.8386612,48.8119698,47.8732758,46.9052505,46.2012329,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512,9.4162512
LKV-0105,41.6837769,41.8597832,42.0944557,41.9184494,41.7424469,40.6277504,40.2464066,39.8063965,39.102375,38.3690224,37.811676,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0106,20.7392197,21.0032272,21.2672329,21.5312405,21.9712524,20.9152241,20.6218834,20.9445591,20.7098846,20.2992077,22.4992676,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0107,24.9633331,25.3740101,25.5206814,25.7260189,26.1953659,23.8486366,23.5259609,23.3206215,22.9392776,22.7046051,23.9073048,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0108,21.7365799,22.0005875,22.5579357,22.675272,23.1739521,21.2085648,21.2085648,21.0912285,20.9152241,20.7685547,20.6805515,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0109,9.4455853,9.5042534,9.7095919,9.797595,10.0616016,9.6509237,9.8269291,10.208272,10.4429455,10.7949543,11.0882959,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175,1.9067175
LKV-0110,3.1387503,3.0214138,3.0800822,3.0214138,2.8160751,2.4347315,2.3760633,2.4053974,2.4347315,2.6107364,2.786741,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0111,22.1472569,22.0299206,22.0885887,22.1179237,22.1765919,22.23526,22.3232613,22.3232613,22.4405975,22.3819294,22.7339401,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0112,15.5764151,15.6937523,15.8990908,15.8990908,15.987093,15.8990908,15.8697567,15.6057491,15.4884129,15.4590788,15.2537403,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0113,8.1548843,8.1842184,8.1255503,8.1548843,8.0962162,8.008214,7.8908772,7.8322086,7.7442064,7.6562042,7.5095334,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0114,13.5230274,13.5230274,13.5816956,13.4350252,13.2296858,13.6403637,13.5523615,13.6990318,13.8163681,13.8163681,13.8750362,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-0115,20.0645351,19.9471989,20.0938683,19.976532,19.565855,19.6831913,19.3605156,19.3311825,19.2725143,19.3311825,19.3311825,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961,16.0750961
LKV-0116,27.6327362,27.3393955,27.0460548,26.8407154,26.224699,25.3446751,24.464653,24.3179817,23.995306,23.995306,23.9366379,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131,41.8011131
