"","POINT_ID","Ha211_1000","Ha212_1000","Ha213_1000","Ha214_1000","Ha215_1000","Ha216_1000","Ha217_1000","Ha218_1000","Ha219_1000","Ha220_1000","Ha221_1000","Bu211_1000","Bu212_1000","Bu213_1000","Bu214_1000","Bu215_1000","Bu216_1000","Bu217_1000","Bu218_1000","Bu219_1000","Bu220_1000","Bu221_1000","X1shdi211","X1shdi212","X1shdi213","X1shdi214","X1shdi215","X1shdi216","X1shdi217","X1shdi218","X1shdi219","X1shdi220","X1shdi221"
"49","EMFWOR_LILT3-02",0,0,0,0,0,0,4.5174499,61.4550018,61.4550018,61.4550018,61.4550018,0,0,0,0,0,0,0,0,29.8621006,60.5163002,60.7803001,0,0,0,0,0,0,0,0.26141,0.26141,0.26141,0.26141
"50","EMFWOR_LILT3-03",0,0,0,0,0,0,2.96275,71.8979034,71.8979034,71.8979034,71.8979034,0,0,0,0,0,0,0,0,39.8064003,71.1645966,71.1645966,0,0,0,0,0,0,0,0.170477,0.170477,0.170477,0.170477
"51","EMFWOR_LILT3-04",0,0,0,0,0,0,2.5520699,66.3537979,66.3537979,66.3537979,66.3537979,0,0,0,0,0,0,0,0,29.9207993,56.3214989,56.3214989,0,0,0,0,0,0,0,0.161598,0.161598,0.161598,0.161598
"52","EMFWOR_LILT3-05",0,0,0,0,0,0,1.67204,66.0604019,66.0604019,66.8817978,66.8817978,0,0,0,0,0,0,0,0,19.2724991,44.4999008,46.2305984,0,0,0,0,0,0,0,0.118167,0.118167,0.188501,0.188501
"53","EMFWOR_LILT3-06",0,0,0,0,0,0,1.2907,66.3831024,66.3831024,69.1405029,69.1405029,0,0,0,0,0,0,0,0,11.7335997,32.8249016,38.8384018,0,0,0,0,0,0,0,0.0891016,0.0891016,0.263463,0.263463
"54","EMFWOR_LILT3-07",0,0,0,0,0,0,2.4934001,63.4203987,64.1537018,69.4925003,69.4925003,0,0,0,0,0,0,0,0,5.1921401,21.8246002,32.1795006,0,0,0,0,0,0,0,0.157455,0.222272,0.485577,0.485577
"55","EMFWOR_LILT3-08",0,0,0,0,0,0,8.6829004,63.2737007,67.8498001,74.2445984,74.2445984,0,0,0,0,0,0,0,0,7.3335299,20.8565998,31.0942001,0,0,0,0,0,0,0,0.394766,0.620572,0.867399,0.867399
"56","EMFWOR_RIMT1-01",8.8295698,8.8295698,8.8295698,8.8295698,8.8295698,8.8295698,8.8295698,8.8295698,35.5528984,59.0788994,61.0736008,0,0,0,0,0,0,0,0,1.40804,1.40804,44.9692001,0,0,0,0,0,0,0,0,0.545957,0.994249,1.1056499
"57","EMFWOR_RIMT1-02",9.7389297,9.7389297,9.7389297,9.7389297,9.7389297,9.7389297,9.7389297,9.7389297,33.9396019,53.7108002,55.6762009,0,0,0,0,0,0,0,0,0.117336,0.117336,38.5157013,0,0,0,0,0,0,0,0,0.583937,1.02457,1.1411099
"58","EMFWOR_SAGT1-01",0,0,0,0,0,0,29.8034992,37.8703003,47.6385994,47.6385994,47.6385994,0,0,0,0,0,0,0,0,45.4972,45.4972,45.4972,0,0,0,0,0,0,0,0.517922,0.919045,0.919045,0.919045
"59","EMFWOR_SAGT1-02",0,0,0,0,0,0,37.8409996,41.6543999,50.7480011,51.6866989,51.6866989,0,0,0,0,0,0,0,0,49.1932983,49.1932983,49.1932983,0,0,0,0,0,0,0,0.306108,0.72142,0.799112,0.799112
"60","EMFWOR_SAGT1-03",0,0,0,0,0,0,50.0439987,53.9160995,60.0763016,61.1910019,61.1910019,0,0,0,0,0,0,0,0,59.2256012,59.4896011,59.4896011,0,0,0,0,0,0,0,0.258414,0.562639,0.64504,0.64504
"61","EMFWOR_SAGT1-04",0,0,0,0,0,0,58.8442001,65.6496964,69.0818024,70.1965027,70.1965027,0,0,0,0,0,0,0,0,65.9138031,69.0818024,69.0818024,0,0,0,0,0,0,0,0.335084,0.516068,0.590914,0.590914
"62","EMFWOR_SAGT1-05",0,0,0,0,0,0,61.5429993,76.473999,76.5326996,77.9993973,77.9993973,0,0,0,0,0,0,0,0,65.2390976,76.5326996,76.5326996,0,0,0,0,0,0,0,0.495141,0.501032,0.588821,0.588821
"63","EMFWOR_SAGT1-06",0,0,0,0,0,0,57.2895012,76.6500015,76.737999,79.7888031,79.7888031,0,0,0,0,0,0,0,0,60.9269981,75.6233978,76.737999,0,0,0,0,0,0,0,0.566299,0.574568,0.717801,0.717801
"64","EMFWOR_SAGT1-07",0,0,0,0,0,0,68.2312012,80.2581024,82.135498,86.0955963,86.0955963,0,0,0,0,0,0,0,0,71.8685989,81.6368027,82.135498,0,0,0,0,0,0,0,0.42347,0.52402,0.689023,0.689023
"65","EMFWOR_SAGT1-08",0,0,0,0,0,0,66.2070999,76.3860016,81.9301987,85.9196014,85.9196014,0,0,0,0,0,0,0,0,72.3673019,80.1115036,81.9301987,0,0,0,0,0,0,0,0.392963,0.621211,0.782687,0.782687
"66","EMFWOR_SAGT1-09",0,0,0,0,0,0,51.276001,63.6549988,72.1619034,74.3912964,74.3912964,0,0,0,0,0,0,0,0,59.7243004,69.9912033,72.1619034,0,0,0,0,0,0,0,0.492988,0.803882,0.917563,0.917563
"67","EMFWOR_SAGT2-05",0,0,0,0,0,0,0,45.8199005,53.1240997,53.1240997,53.1240997,0,0,0,0,0,0,0,0,28.2194004,40.0704002,47.1105995,0,0,0,0,0,0,0,0,0.400387,0.400387,0.400387
"68","EMFWOR_SAGT2-06",0,0,0,0,0,0,0,43.4438019,49.1932983,49.1932983,49.1932983,0,0,0,0,0,0,0,0,21.3551998,35.464901,44.7345009,0,0,0,0,0,0,0,0,0.360653,0.360653,0.360653
"69","EMFWOR_SAGT2-07",0,0,0,0,0,0,2.2000599,40.5984001,48.5186005,48.5186005,48.5186005,0,0,0,0,0,0,0,0,22.0592995,36.7849998,42.5345001,0,0,0,0,0,0,0,0.210674,0.621289,0.621289,0.621289
"70","EMFWOR_SAGT2-08",0,0,0,0,0,0,2.2293899,36.7556,45.7025986,45.7025986,45.7025986,0,0,0,0,0,0,0,0,22.3232994,31.4461994,39.4836998,0,0,0,0,0,0,0,0.228764,0.678454,0.678454,0.678454
"71","EMFWOR_SAGT2-09",0,0,0,0,0,0,2.2293899,34.9076004,43.1212006,43.1212006,43.1212006,0,0,0,0,0,0,0,0,19.3017998,24.3472996,37.3129997,0,0,0,0,0,0,0,0.237474,0.679153,0.679153,0.679153
"72","EMFWOR_SAGT2-10",0,0,0,0,0,0,2.2293899,29.2168007,35.9049988,35.9049988,35.9049988,0,0,0,0,0,0,0,0,12.3789997,17.6590996,30.6541996,0,0,0,0,0,0,0,0.269651,0.700198,0.700198,0.700198
"73","EMFWOR_BGCT1-01",0,0,0,0,0,0,0,0,8.8882399,16.4857998,16.4857998,0,0,0,0,0,0,0,0,0,0,16.4857998,0,0,0,0,0,0,0,0,0,0.690079,0.690079
"74","EMFWOR_BGCT1-02",0,0,0,0,0,0,0,0,13.5523996,27.7793999,27.7793999,0,0,0,0,0,0,0,0,0,0,27.7793999,0,0,0,0,0,0,0,0,0,0.69049,0.69049
"75","EMFWOR_BGCT1-03",0,0,0,0,0,0,0,0,11.9390001,26.4594002,26.4594002,0,0,0,0,0,0,0,0,0,0,26.4594002,0,0,0,0,0,0,0,0,0,0.683359,0.683359
"76","EMFWOR_BGCT1-04",0,0,0,0,0,0,0,0,16.4270992,33.6755981,33.6755981,0,0,0,0,0,0,0,0,0,0,33.6755981,0,0,0,0,0,0,0,0,0,0.680247,0.680247
"77","EMFWOR_SAGT2-02",0,0,0,0,0,0,0.49868,39.835701,48.0786018,48.0786018,48.0786018,0,0,0,0,0,0,0,0,37.3423004,40.0997009,40.3931007,0,0,0,0,0,0,0,0.0672773,0.513915,0.513915,0.513915
"78","EMFWOR_SAGT2-03",0,0,0,0,0,0,0.49868,40.8624001,50.4253006,50.4253006,50.4253006,0,0,0,0,0,0,0,0,35.8462982,40.8330994,42.1530991,0,0,0,0,0,0,0,0.0658994,0.53911,0.53911,0.53911
"79","EMFWOR_SAGT2-04",0,0,0,0,0,0,0.352009,45.7318993,54.3268013,54.3268013,54.3268013,0,0,0,0,0,0,0,0,34.3796005,43.1212006,47.0225983,0,0,0,0,0,0,0,0.0451292,0.474675,0.474675,0.474675
"80","EMFWOR_BGCT2-01",0,0,0,0,0,0,0,0,0,0,5.5441499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81","EMFWOR_BGCT2-02",0,0,0,0,0,0,0,2.1413901,2.1413901,2.1413901,4.9574699,0,0,0,0,0,0,0,0,2.1413901,2.1413901,2.1413901,0,0,0,0,0,0,0,0,0,0,0.683858
"82","EMFWOR_BGCT2-03",0,0,0,0,0,0,0,6.9228501,7.7442098,7.7442098,8.8882399,0,0,0,0,0,0,0,0,5.2801399,7.7442098,7.7442098,0,0,0,0,0,0,0,0,0.338199,0.338199,0.678601
"83","EMFWOR_BGCT2-04",0,0,0,0,0,0,0,14.4323997,17.2485008,17.2485008,18.3924999,0,0,0,0,0,0,0,0,8.1255503,15.1950998,17.2485008,0,0,0,0,0,0,0,0,0.445045,0.445045,0.650344
"84","EMFWOR_BGCT2-05",0,0,0,0,0,0,0,27.4566994,31.8274994,31.8274994,31.9449005,0,0,0,0,0,0,0,0,17.9818001,26.8994007,30.3020992,0,0,0,0,0,0,0,0,0.400082,0.400082,0.422873
"85","EMFWOR_BGCT2-06",0,0,0,0,0,0,0,34.1449013,39.1316986,39.1316986,39.1316986,0,0,0,0,0,0,0,0,23.9659996,36.4035988,36.5503006,0,0,0,0,0,0,0,0,0.381484,0.381484,0.381484
"86","EMFWOR_BGCT2-07",0,0,0,0,0,0,0.117336,36.3156013,42.3291016,42.3291016,42.3585014,0,0,0,0,0,0,0,0,21.8831997,37.0783005,37.8997002,0,0,0,0,0,0,0,0.0217555,0.42736,0.42736,0.432794
"87","EMFWOR_BGCT2-08",0,0,0,0,0,0,1.02669,32.2382011,35.4943008,35.4943008,36.2276001,0,0,0,0,0,0,0,0,17.0725002,31.6807995,32.7369003,0,0,0,0,0,0,0,0.141105,0.434696,0.434696,0.52488
"88","EMFWOR_BGCT2-09",0,0,0,0,0,0,1.90672,36.257,40.3931007,40.3931007,40.3931007,0,0,0,0,0,0,0,0,16.4857998,33.3821983,36.257,0,0,0,0,0,0,0,0.206069,0.515285,0.515285,0.515285
"89","EMFWOR_BGCT2-10",0,0,0,0,0,0,3.43209,29.8327999,31.1235008,31.1235008,31.1235008,0,0,0,0,0,0,0,0,12.7602997,27.2514,29.8327999,0,0,0,0,0,0,0,0.356933,0.51472,0.51472,0.51472
"90","EMFWOR_LFTT1-03",0,0,0,0,0,0,0,0,0.410678,23.4085999,36.9023018,0,0,0,0,0,0,0,0,0,0,22.4699001,0,0,0,0,0,0,0,0,0,0.0884084,0.712587
"91","EMFWOR_LFTT1-04",0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,19.2138004,41.8303986,0,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,18.2751999,0,0,0,0,0,0,0,0,0,0.0592091,0.717019
"92","EMFWOR_LFTT1-05",1.32004,1.32004,1.32004,1.32004,1.32004,1.32004,1.32004,1.32004,1.32004,15.4004002,48.8120003,0,1.23203,1.23203,1.23203,1.23203,1.23203,1.23203,1.23203,1.23203,1.23203,14.3737001,0,0,0,0,0,0,0,0,0,0.292508,0.715925
"93","EMFWOR_LFTT1-06",3.2560899,3.2560899,3.2560899,3.2560899,3.2560899,3.2560899,3.2560899,3.2560899,3.2560899,9.0349102,44.6171989,0,1.73071,1.73071,1.73071,1.73071,1.73071,1.73071,1.73071,1.73071,1.73071,7.5095301,0,0,0,0,0,0,0,0,0,0.653642,0.636478
"94","EMFWOR_LFTT1-07",0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.205339,0.528014,37.4889984,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.352009,0,0,0,0,0,0,0,0,0,0.668248,0.0834345
"95","EMFWOR_LFTT1-08",0.176005,0.176005,0.176005,0.176005,0.176005,0.176005,0.176005,0.176005,0.176005,0.968026,37.3129997,0,0,0,0,0,0,0,0,0,0,0.792021,0,0,0,0,0,0,0,0,0,0.474139,0.132646
"96","EMFWOR_LFTT1-09",0,0,0,0,0,0,0,0,0,0,36.7262993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","EMFWOR_LFTT1-10",0,0,0,0,0,0,0,0,0,0,31.6807995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","EMFWOR_PINT1-10",12.2030001,12.2030001,12.2030001,12.2030001,12.2030001,12.2030001,12.2030001,26.2247009,34.9076004,34.9076004,37.1077003,0,5.77882,5.77882,5.77882,5.77882,5.77882,5.77882,5.77882,5.77882,10.7656002,33.9101982,0.691991,0.691991,0.691991,0.691991,0.691991,0.691991,0.691991,1.01317,1.32218,1.32218,1.4687901
"99","EMFWOR_SAGT2-01",0,0,0,0,0,0,0.49868,41.7424011,50.4547005,50.4547005,50.4547005,0,0,0,0,0,0,0,0,37.3129997,43.0918007,43.0918007,0,0,0,0,0,0,0,0.0647662,0.513684,0.513684,0.513684
"100","EMFWOR_LFTT1-01",8.3308897,8.3308897,8.3308897,8.3308897,8.3308897,8.3308897,8.3308897,8.3308897,9.8856001,39.571701,47.4626007,0,4.4587898,4.4587898,4.4587898,4.4587898,4.4587898,4.4587898,4.4587898,4.4587898,4.4587898,34.7608986,0.678845,0.678845,0.678845,0.678845,0.678845,0.678845,0.678845,0.678845,1.0272501,0.767624,1.09314
"101","EMFWOR_LFTT1-02",1.84805,1.84805,1.84805,1.84805,1.84805,1.84805,1.84805,1.84805,2.2587299,35.2888985,44.4118004,0,1.58404,1.58404,1.58404,1.58404,1.58404,1.58404,1.58404,1.58404,1.58404,34.0862007,0,0,0,0,0,0,0,0,0.562335,0.217504,0.683462
"102","EMFWOR_PINT1-01",23.9659996,23.9659996,23.9659996,23.9659996,23.9659996,23.9659996,23.9659996,37.8116989,50.2200012,55.9987984,55.9987984,0,21.1205997,21.1205997,21.1205997,21.1205997,21.1205997,21.1205997,21.1205997,21.1205997,27.3687,44.9985008,0.354451,0.354451,0.354451,0.354451,0.354451,0.354451,0.354451,0.881452,1.2229,1.42875,1.42875
"103","EMFWOR_PINT1-02",23.2912998,23.2912998,23.2912998,23.2912998,23.2912998,23.2912998,23.2912998,40.4516983,51.5107002,56.2042007,56.5267982,0,17.4831009,17.4831009,17.4831009,17.4831009,17.4831009,17.4831009,17.4831009,17.4831009,21.6191998,45.9371986,0.556023,0.556023,0.556023,0.556023,0.556023,0.556023,0.556023,1.00187,1.30705,1.48515,1.51186
"104","EMFWOR_PINT1-03",19.8005009,19.8005009,19.8005009,19.8005009,19.8005009,19.8005009,19.8005009,35.5236015,48.6066017,54.5321007,54.6200981,0,14.0216999,14.0216999,14.0216999,14.0216999,14.0216999,14.0216999,14.0216999,14.0216999,14.4617004,37.283699,0.598463,0.598463,0.598463,0.598463,0.598463,0.598463,0.598463,1.02046,1.32819,1.52757,1.53708
"105","EMFWOR_PINT1-04",18.8911991,18.8911991,18.8911991,18.8911991,18.8911991,18.8911991,18.8911991,35.8462982,50.5719986,56.1161995,56.4388008,0,12.1149998,12.1149998,12.1149998,12.1149998,12.1149998,12.1149998,12.1149998,12.1149998,12.1149998,40.5690994,0.64991,0.64991,0.64991,0.64991,0.64991,0.64991,0.64991,1.03466,1.3364201,1.5268199,1.5533201
"106","EMFWOR_PINT1-07",17.7178001,17.7178001,17.7178001,17.7178001,17.7178001,17.7178001,17.7178001,26.7234001,41.4197998,41.9183998,46.3772011,0,9.9736004,9.9736004,9.9736004,9.9736004,9.9736004,9.9736004,9.9736004,9.9736004,9.9736004,32.5022011,0.663641,0.663641,0.663641,0.663641,0.663641,0.663641,0.663641,1.07902,1.34654,1.39507,1.5774699
"107","EMFWOR_PINT1-08",16.0163994,16.0163994,16.0163994,16.0163994,16.0163994,16.0163994,16.0163994,25.9020004,37.4303017,37.4303017,43.5024986,0,8.2722197,8.2722197,8.2722197,8.2722197,8.2722197,8.2722197,8.2722197,8.2722197,8.2722197,31.2408009,0.6795,0.6795,0.6795,0.6795,0.6795,0.6795,0.6795,1.08503,1.36834,1.36834,1.58155
"108","EMFWOR_PINT1-09",9.6509199,9.6509199,9.6509199,9.6509199,9.6509199,9.6509199,9.6509199,26.5179996,33.6461983,33.7048988,39.2784004,0,2.99208,2.99208,2.99208,2.99208,2.99208,2.99208,2.99208,2.99208,3.1680801,32.4729004,0.616672,0.616672,0.616672,0.616672,0.616672,0.616672,0.616672,0.880554,1.21078,1.22148,1.45654
"109","EMFWOR_LFTT2-01",24.2005997,24.2005997,24.2005997,24.2005997,24.2005997,24.2005997,24.2005997,30.3314991,41.8011017,41.8011017,43.4438019,0,18.0991001,18.0991001,18.0991001,18.0991001,18.0991001,18.0991001,18.0991001,18.0991001,25.3446999,28.8941002,0.361304,0.361304,0.361304,0.361304,0.361304,0.361304,0.361304,0.826312,1.18716,1.18716,1.30319
"110","EMFWOR_LFTT2-02",26.2833996,26.2833996,26.2833996,26.2833996,26.2833996,26.2833996,26.2833996,31.3582001,42.5931015,42.5931015,43.5904999,0,18.0405006,18.0405006,18.0405006,18.0405006,18.0405006,18.0405006,18.0405006,18.0405006,26.1660004,31.4167995,0.457601,0.457601,0.457601,0.457601,0.457601,0.457601,0.457601,0.870346,1.21843,1.21843,1.30063
"111","EMFWOR_LFTT2-03",24.5820007,24.5820007,24.5820007,24.5820007,24.5820007,24.5820007,24.5820007,28.3953991,42.0065002,42.0065002,43.0037994,0,14.9897003,14.9897003,14.9897003,14.9897003,14.9897003,14.9897003,14.9897003,14.9897003,24.2299995,34.6729012,0.611417,0.611417,0.611417,0.611417,0.611417,0.611417,0.611417,0.97439,1.28696,1.28696,1.36875
"112","EMFWOR_LFTT2-04",26.0193996,26.0193996,26.0193996,26.0193996,26.0193996,26.0193996,26.0193996,29.3633995,40.9504013,40.9504013,41.9477997,0,15.2831001,15.2831001,15.2831001,15.2831001,15.2831001,15.2831001,15.2831001,15.2831001,22.4993,34.4968987,0.635944,0.635944,0.635944,0.635944,0.635944,0.635944,0.635944,0.973269,1.29327,1.29327,1.37648
"113","EMFWOR_LFTT2-05",26.5767002,26.5767002,26.5767002,26.5767002,26.5767002,26.5767002,26.5767002,29.4221001,40.1584015,40.1584015,41.1557999,0,14.4617004,14.4617004,14.4617004,14.4617004,14.4617004,14.4617004,14.4617004,14.4617004,20.6511993,33.7048988,0.679422,0.679422,0.679422,0.679422,0.679422,0.679422,0.679422,0.963236,1.28649,1.28649,1.3710099
"114","EMFWOR_LFTT2-06",30.1847992,30.1847992,30.1847992,30.1847992,30.1847992,30.1847992,30.1847992,31.2702007,40.8037987,40.8037987,41.7131004,0,15.9870996,15.9870996,15.9870996,15.9870996,15.9870996,15.9870996,15.9870996,15.9870996,20.0352001,34.0862007,0.690362,0.690362,0.690362,0.690362,0.690362,0.690362,0.690362,0.820415,1.17404,1.17404,1.25506
"115","EMFWOR_LFTT2-07",33.7341995,33.7341995,33.7341995,33.7341995,33.7341995,33.7341995,33.7341995,36.3156013,47.4039001,47.4039001,50.6306992,0,17.6884995,17.6884995,17.6884995,17.6884995,17.6884995,17.6884995,17.6884995,17.6884995,22.6166,40.4224014,0.691118,0.691118,0.691118,0.691118,0.691118,0.691118,0.691118,0.900846,1.23515,1.23515,1.3964601
"116","EMFWOR_LFTT2-08",33.2355995,33.2355995,33.2355995,33.2355995,33.2355995,33.2355995,33.2355995,38.0756989,50.4840012,50.4840012,56.2335014,0,16.5151005,16.5151005,16.5151005,16.5151005,16.5151005,16.5151005,16.5151005,16.5151005,21.6485996,41.4491005,0.693121,0.693121,0.693121,0.693121,0.693121,0.693121,0.693121,0.985109,1.3012201,1.3012201,1.5026
"117","EMFWOR_LFTT2-09",31.6807995,31.6807995,31.6807995,31.6807995,31.6807995,31.6807995,31.6807995,38.5449982,49.222599,49.222599,56.7907982,0,15.4004002,15.4004002,15.4004002,15.4004002,15.4004002,15.4004002,15.4004002,15.4004002,19.5951996,39.2784004,0.693058,0.693058,0.693058,0.693058,0.693058,0.693058,0.693058,1.0388401,1.3377,1.3377,1.5548
"118","EMFWOR_LFTT2-10",30.6247997,30.6247997,30.6247997,30.6247997,30.6247997,30.6247997,30.6247997,40.2756996,47.2573013,47.2573013,55.0307999,0,14.9603996,14.9603996,14.9603996,14.9603996,14.9603996,14.9603996,14.9603996,14.9603996,18.3924999,36.3450012,0.692575,0.692575,0.692575,0.692575,0.692575,0.692575,0.692575,1.07617,1.33693,1.33693,1.55732
"119","EMFWOR_MUDT2-03",16.9550991,16.9550991,16.9550991,16.9550991,16.9550991,16.9550991,16.9550991,16.9550991,52.7134018,52.7134018,52.7134018,0,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,12.5843,40.5984001,0.756627,0.756627,0.756627,0.756627,0.756627,0.756627,0.756627,0.756627,0.871472,0.871472,0.871472
"120","EMFWOR_MUDT2-04",11.9682999,11.9682999,11.9682999,11.9682999,11.9682999,11.9682999,11.9682999,11.9682999,60.3988991,60.3988991,60.3988991,0,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,19.4192009,50.777401,0.849967,0.849967,0.849967,0.849967,0.849967,0.849967,0.849967,0.849967,0.666258,0.666258,0.666258
"121","EMFWOR_MUDT2-05",8.3895597,8.3895597,8.3895597,8.3895597,8.3895597,8.3895597,8.3895597,8.3895597,68.5538025,68.5538025,68.5538025,0,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,19.4484997,51.4813995,0.886491,0.886491,0.886491,0.886491,0.886491,0.886491,0.886491,0.886491,0.480127,0.480127,0.480127
"122","EMFWOR_MUDT2-06",2.37606,2.37606,2.37606,2.37606,2.37606,2.37606,2.37606,2.37606,70.9886017,72.4552994,72.4552994,0,1.61338,1.61338,1.61338,1.61338,1.61338,1.61338,1.61338,1.61338,16.5443993,46.5825996,0.547421,0.547421,0.547421,0.547421,0.547421,0.547421,0.547421,0.547421,0.164985,0.262128,0.262128
"123","EMFWOR_MUDT2-07",4.1654401,4.1654401,4.1654401,4.1654401,4.1654401,4.1654401,4.1654401,4.1654401,68.2312012,68.524498,68.524498,0,3.08008,3.08008,3.08008,3.08008,3.08008,3.08008,3.08008,3.08008,15.6351004,49.6040001,0,0,0,0,0,0,0,0,0.229844,0.256478,0.256478
"124","EMFWOR_MUDT2-08",7.2748599,7.2748599,7.2748599,7.2748599,7.2748599,7.2748599,7.2748599,7.2748599,57.8175011,57.8175011,57.8175011,0,6.3068299,6.3068299,6.3068299,6.3068299,6.3068299,6.3068299,6.3068299,6.3068299,13.7869997,46.641201,0,0,0,0,0,0,0,0,0.378371,0.378371,0.378371
"125","EMFWOR_MUDT2-09",6.6295099,6.6295099,6.6295099,6.6295099,6.6295099,6.6295099,6.6295099,6.6295099,45.6146011,45.6146011,45.6146011,0,6.4828401,6.4828401,6.4828401,6.4828401,6.4828401,6.4828401,6.4828401,6.4828401,8.5362301,39.2196999,0,0,0,0,0,0,0,0,0.414536,0.414536,0.414536
"126","EMFWOR_MUDT2-10",9.76826,9.76826,9.76826,9.76826,9.76826,9.76826,9.76826,13.5817003,51.9213982,51.9213982,51.9213982,0,6.5708399,6.5708399,6.5708399,6.5708399,6.5708399,6.5708399,6.5708399,6.5708399,12.6136999,39.5130997,0,0,0,0,0,0,0,0.592216,0.728696,0.728696,0.728696
"127","EMFWOR_PINT1-05",19.7418995,19.7418995,19.7418995,19.7418995,19.7418995,19.7418995,19.7418995,31.4461994,50.8653984,57.1721992,57.4068985,0,13.0830002,13.0830002,13.0830002,13.0830002,13.0830002,13.0830002,13.0830002,13.0830002,13.0830002,38.3689995,0.640224,0.640224,0.640224,0.640224,0.640224,0.640224,0.640224,1.06218,1.32092,1.52238,1.5427099
"128","EMFWOR_PINT1-06",19.8885002,19.8885002,19.8885002,19.8885002,19.8885002,19.8885002,19.8885002,30.2728004,49.9560013,55.646801,57.4654999,0,11.6750002,11.6750002,11.6750002,11.6750002,11.6750002,11.6750002,11.6750002,11.6750002,11.6750002,36.6675987,0.662126,0.662126,0.662126,0.662126,0.662126,0.662126,0.662126,1.07803,1.3234,1.5181,1.61048
"129","EMFWOR_MUDT2-01",24.1713009,24.1713009,24.1713009,24.1713009,24.1713009,24.1713009,24.1713009,24.1713009,38.3396988,38.3396988,39.1903992,0,3.9307699,3.9307699,3.9307699,3.9307699,3.9307699,3.9307699,3.9307699,3.9307699,3.9307699,21.3845997,0.551415,0.551415,0.551415,0.551415,0.551415,0.551415,0.551415,0.551415,1.0063601,1.0063601,1.08912
"130","EMFWOR_MUDT2-02",21.2378998,21.2378998,21.2378998,21.2378998,21.2378998,21.2378998,21.2378998,21.2378998,43.7078018,43.7078018,43.7078018,0,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,4.5174499,5.1921401,27.7500992,0.612956,0.612956,0.612956,0.612956,0.612956,0.612956,0.612956,0.612956,0.990589,0.990589,0.990589
"131","EMFWOR_MUDT1-01",24.3180008,24.3180008,24.3180008,24.3180008,24.3180008,24.3180008,24.3180008,24.3180008,52.6841011,52.6841011,53.0066986,0,22.2059002,22.2059002,22.2059002,22.2059002,22.2059002,22.2059002,22.2059002,22.2059002,22.2059002,22.2059002,0,0,0,0,0,0,0,0,0.690192,0.690192,0.723115
"132","EMFWOR_MUDT1-02",21.9125996,21.9125996,21.9125996,21.9125996,21.9125996,21.9125996,21.9125996,21.9125996,56.0574989,56.0574989,57.1134987,0,20.6219006,20.6219006,20.6219006,20.6219006,20.6219006,20.6219006,20.6219006,20.6219006,20.6219006,21.1205997,0,0,0,0,0,0,0,0,0.669147,0.669147,0.748877
"133","EMFWOR_MUDT1-03",17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,57.8469009,57.8469009,59.6068993,0,17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,17.219101,20.1525002,0,0,0,0,0,0,0,0,0.608875,0.608875,0.723992
"134","EMFWOR_MUDT1-04",15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,59.8415985,59.8415985,61.6603012,0,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,15.6056995,22.8512993,0,0,0,0,0,0,0,0,0.574009,0.574009,0.691448
"135","EMFWOR_MUDT1-05",12.3789997,12.3789997,12.3789997,12.3789997,12.3789997,12.3789997,12.3789997,13.0537004,58.7561989,58.7561989,62.5696983,0,11.8802996,11.8802996,11.8802996,11.8802996,11.8802996,11.8802996,11.8802996,11.8802996,11.8802996,23.6725998,0.176289,0.176289,0.176289,0.176289,0.176289,0.176289,0.176289,0.370626,0.612879,0.612879,0.810018
"136","EMFWOR_MUDT1-06",11.5283003,11.5283003,11.5283003,11.5283003,11.5283003,11.5283003,11.5283003,13.2297001,54.2974014,54.2974014,58.7268982,0,7.77354,7.77354,7.77354,7.77354,7.77354,7.77354,7.77354,7.77354,7.77354,25.7847004,0.632928,0.632928,0.632928,0.632928,0.632928,0.632928,0.632928,0.935254,0.784767,0.784767,0.998121
