"","POINT_ID","Ha211_1000","Ha212_1000","Ha213_1000","Ha214_1000","Ha215_1000","Ha216_1000","Ha217_1000","Ha218_1000","Ha219_1000","Ha220_1000","Ha221_1000","Bu211_1000","Bu212_1000","Bu213_1000","Bu214_1000","Bu215_1000","Bu216_1000","Bu217_1000","Bu218_1000","Bu219_1000","Bu220_1000","Bu221_1000","X1shdi211","X1shdi212","X1shdi213","X1shdi214","X1shdi215","X1shdi216","X1shdi217","X1shdi218","X1shdi219","X1shdi220","X1shdi221"
"16","EMPAID_S10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","EMPAID_S02",2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18","EMPAID_S03",1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,1.9360501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19","EMPAID_S04",0.645351,0.645351,0.645351,0.645351,0.645351,0.645351,0.645351,0.645351,0.645351,0.645351,0.645351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20","EMPAID_S05",0.528014,0.528014,0.528014,0.528014,0.528014,0.528014,0.528014,0.528014,0.528014,0.528014,0.528014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","EMPAID_S06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22","EMPAID_S07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23","EMPAID_S08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","EMPAID_S09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25","EMPAID_BR01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674685,0.674685,0,0,0,0,0,0,0,0,0,0,0
"26","EMPAID_BR02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762687,0.762687,0,0,0,0,0,0,0,0,0,0,0
"27","EMPAID_BR03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938692,0.938692,0,0,0,0,0,0,0,0,0,0,0
"28","EMPAID_BR04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2587299,2.2587299,0,0,0,0,0,0,0,0,0,0,0
"29","EMPAID_BR05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81872,1.81872,0,0,0,0,0,0,0,0,0,0,0
"30","EMPAID_BR06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4373699,1.4373699,0,0,0,0,0,0,0,0,0,0,0
"31","EMPAID_BR07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205339,0.205339,0,0,0,0,0,0,0,0,0,0,0
"32","EMPAID_P10",0,0,0,0,0,0,0,0,0,0,0,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,0,0,0,0,0,0,0,0,0,0,0
"33","EMPAID_P02",24.934,24.934,24.934,24.934,24.934,24.934,24.934,24.934,24.934,24.934,24.934,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,6.8641801,0.689944,0.689944,0.689944,0.689944,0.689944,0.689944,0.689944,0.689944,0.689944,0.689944,0.689944
"34","EMPAID_P03",24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,24.4939995,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,1.09753,1.09753,1.09753,1.09753,1.09753,1.09753,1.09753,1.09753,1.09753,1.09753,1.09753
"35","EMPAID_P04",13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,13.2004004,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,6.8935199,0.612735,0.612735,0.612735,0.612735,0.612735,0.612735,0.612735,0.612735,0.612735,0.612735,0.612735
"36","EMPAID_P05",13.7577,13.7577,13.7577,13.7577,13.7577,13.7577,13.7577,13.7577,13.7577,13.7577,13.7577,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,8.2428904,1.12576,1.12576,1.12576,1.12576,1.12576,1.12576,1.12576,1.12576,1.12576,1.12576,1.12576
"37","EMPAID_P06",18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,18.7444992,11.4403,11.4403,11.4403,11.4403,11.4403,11.4403,11.4403,11.4403,11.4403,11.4403,11.4403,0.99057,0.99057,0.99057,0.99057,0.99057,0.99057,0.99057,0.99057,0.99057,0.99057,0.99057
"38","EMPAID_P07",21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,21.8831997,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,10.5016003,0.596482,0.596482,0.596482,0.596482,0.596482,0.596482,0.596482,0.596482,0.596482,0.596482,0.596482
"39","EMPAID_P08",11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,11.7335997,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,8.6829004,0.183521,0.183521,0.183521,0.183521,0.183521,0.183521,0.183521,0.183521,0.183521,0.183521,0.183521
"40","EMPAID_P09",3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,3.2854199,5.72015,5.72015,5.72015,5.72015,5.72015,5.72015,5.72015,5.72015,5.72015,5.72015,5.72015,0,0,0,0,0,0,0,0,0,0,0
"41","EMPAID_Q01",0.117336,0.117336,0.117336,0.117336,0.117336,0.117336,0.117336,0.117336,0.117336,0.117336,0.117336,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0,0,0,0,0,0,0,0,0,0,0
"42","EMPAID_Q10",4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,4.1947799,0,0,0,0,0,0,0,0,0,0,0,0.605437,0.605437,0.605437,0.605437,0.605437,0.605437,0.605437,0.605437,0.605437,0.605437,0.605437
"43","EMPAID_Q02",0.674685,0.674685,0.674685,0.674685,0.674685,0.674685,0.674685,0.674685,0.674685,0.674685,0.674685,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,1.1147,0,0,0,0,0,0,0,0,0,0,0
"44","EMPAID_Q03",0,0,0,0,0,0,0,0,0,0,0,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,4.0187702,0,0,0,0,0,0,0,0,0,0,0
"45","EMPAID_Q04",1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,1.0853601,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,0,0,0,0,0,0,0,0,0,0,0
"46","EMPAID_Q05",7.45087,7.45087,7.45087,7.45087,7.45087,7.45087,7.45087,7.45087,7.45087,7.45087,7.45087,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,0.201978,0.201978,0.201978,0.201978,0.201978,0.201978,0.201978,0.201978,0.201978,0.201978,0.201978
"47","EMPAID_Q06",13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,13.2883997,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,4.6347899,0.437909,0.437909,0.437909,0.437909,0.437909,0.437909,0.437909,0.437909,0.437909,0.437909,0.437909
"48","EMPAID_Q07",17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,17.3365002,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,0.599414,0.599414,0.599414,0.599414,0.599414,0.599414,0.599414,0.599414,0.599414,0.599414,0.599414
"49","EMPAID_Q08",16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,16.8964996,0,0,0,0,0,0,0,0,0,0,0,0.790771,0.790771,0.790771,0.790771,0.790771,0.790771,0.790771,0.790771,0.790771,0.790771,0.790771
"50","EMPAID_Q09",10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,10.1788998,0,0,0,0,0,0,0,0,0,0,0,0.787225,0.787225,0.787225,0.787225,0.787225,0.787225,0.787225,0.787225,0.787225,0.787225,0.787225
"51","EMPAID_SC01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","EMPAID_SC10",2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,2.8454101,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,3.5787599,0,0,0,0,0,0,0,0,0,0,0
"53","EMPAID_SC02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","EMPAID_SC03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","EMPAID_SC04",1.02669,1.02669,1.02669,1.02669,1.02669,1.02669,1.02669,1.02669,1.02669,1.02669,1.02669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","EMPAID_SC05",3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,3.9014399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57","EMPAID_SC06",4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,4.2241101,0,0,0,0,0,0,0,0,0,0,0,0.150792,0.150792,0.150792,0.150792,0.150792,0.150792,0.150792,0.150792,0.150792,0.150792,0.150792
"58","EMPAID_SC07",4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,4.6641202,0,0,0,0,0,0,0,0,0,0,0,0.378297,0.378297,0.378297,0.378297,0.378297,0.378297,0.378297,0.378297,0.378297,0.378297,0.378297
"59","EMPAID_SC08",4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,4.7814598,0.880023,0.880023,0.880023,0.880023,0.880023,0.880023,0.880023,0.880023,0.880023,0.880023,0.880023,0.32102,0.32102,0.32102,0.32102,0.32102,0.32102,0.32102,0.32102,0.32102,0.32102,0.32102
"60","EMPAID_SC09",4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,4.8987999,2.72807,2.72807,2.72807,2.72807,2.72807,2.72807,2.72807,2.72807,2.72807,2.72807,2.72807,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167,0.0366167
"61","EMPAID_LC01",2.69874,2.69874,2.69874,2.69874,2.69874,2.69874,2.69874,3.98944,4.0187702,4.0187702,4.0187702,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0.629501,0.668091,0.668091,0.668091
"62","EMPAID_LC10",0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.968026,0.968026,0.968026,0,0,0,0,0,0,0,0,0,0,0
"63","EMPAID_LC02",1.2907,1.2907,1.2907,1.2907,1.2907,1.2907,1.2907,2.5813999,2.6107399,2.6107399,2.6107399,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0.693147,0.746966,0.746966,0.746966
"64","EMPAID_LC03",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"65","EMPAID_LC04",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"66","EMPAID_LC05",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"67","EMPAID_LC06",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"68","EMPAID_LC07",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"69","EMPAID_LC08",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.3094702,5.3094702,5.3094702,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"70","EMPAID_LC09",0,0,0,0,0,0,0,0.880023,0.909358,0.909358,0.909358,2.5227301,2.5227301,2.5227301,2.5227301,2.5227301,3.40276,3.40276,3.40276,4.0187702,4.0187702,4.0187702,0,0,0,0,0,0,0,0,0.142506,0.142506,0.142506
"71","EMPAID_R01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","EMPAID_R10",0,0,0,0,0,0,0,1.2907,1.32004,1.32004,1.32004,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0,0.106566,0.106566,0.106566
"73","EMPAID_R02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","EMPAID_R03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","EMPAID_R04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76","EMPAID_R05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77","EMPAID_R06",0.469346,0.469346,0.469346,0.469346,0.469346,0.469346,0.469346,0.469346,0.469346,0.469346,0.469346,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0.264007,0,0,0,0,0,0,0,0,0,0,0
"78","EMPAID_R07",0.440012,0.440012,0.440012,0.440012,0.440012,0.440012,0.440012,1.2907,1.32004,1.32004,1.32004,2.2880599,2.2880599,2.2880599,2.2880599,2.2880599,3.1387501,3.1387501,3.1387501,3.9307699,3.9307699,3.9307699,0,0,0,0,0,0,0,0.641637,0.733944,0.733944,0.733944
"79","EMPAID_R08",0.99736,0.99736,0.99736,0.99736,0.99736,0.99736,0.99736,2.2880599,2.3174,2.3174,2.3174,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0.684906,0.744124,0.744124,0.744124
"80","EMPAID_R09",0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,1.3787,1.40804,1.40804,1.40804,3.2267499,3.2267499,3.2267499,3.2267499,3.2267499,4.5174499,4.5174499,4.5174499,5.33881,5.33881,5.33881,0,0,0,0,0,0,0,0.237378,0.333697,0.333697,0.333697
"81","EMPAID_T01",2.8747399,28.9234009,28.9234009,28.9234009,28.9234009,28.9234009,28.9234009,28.9234009,28.9234009,28.9234009,28.9234009,0,2.9334099,2.9334099,5.8081598,36.6969986,87.8556976,87.8556976,87.8556976,87.8556976,87.8556976,87.8556976,0,0.323744,0.323744,0.323744,0.323744,0.323744,0.323744,0.323744,0.323744,0.323744,0.323744
"82","EMPAID_T10",0,19.9472008,19.9472008,19.9472008,19.9472008,19.9472008,19.9472008,19.9472008,19.9472008,19.9472008,19.9472008,3.5200901,3.5200901,3.5200901,3.5200901,3.5200901,56.7907982,56.7907982,56.7907982,56.7907982,56.7907982,56.7907982,0,0,0,0,0,0,0,0,0,0,0
"83","EMPAID_T02",2.5227301,32.5022011,32.5022011,32.5022011,32.5022011,32.5022011,32.5022011,32.5022011,32.5022011,32.5022011,32.5022011,1.34937,5.8961601,5.8961601,7.06952,33.7929001,91.4344025,91.4344025,91.4344025,91.4344025,91.4344025,91.4344025,0,0.272911,0.272911,0.272911,0.272911,0.272911,0.272911,0.272911,0.272911,0.272911,0.272911
"84","EMPAID_T03",4.1067801,35.2596016,35.2596016,35.2596016,35.2596016,35.2596016,35.2596016,35.2596016,35.2596016,35.2596016,35.2596016,4.1067801,7.4801998,7.4801998,7.4801998,29.0993996,90.7891006,90.7891006,90.7891006,90.7891006,90.7891006,90.7891006,0,0.359837,0.359837,0.359837,0.359837,0.359837,0.359837,0.359837,0.359837,0.359837,0.359837
"85","EMPAID_T04",7.71487,39.0144005,39.0144005,39.0144005,39.0144005,39.0144005,39.0144005,39.0144005,39.0144005,39.0144005,39.0144005,7.71487,10.2962999,10.2962999,10.2962999,26.3419991,89.2929993,89.2929993,89.9091034,89.9091034,89.9091034,89.9091034,0,0.497259,0.497259,0.497259,0.497259,0.497259,0.497259,0.497259,0.497259,0.497259,0.497259
"86","EMPAID_T05",2.2880599,32.8249016,32.8249016,32.8249016,32.8249016,32.8249016,32.8249016,32.8249016,32.8249016,32.8249016,32.8249016,2.2880599,2.2880599,2.2880599,2.2880599,12.3203001,84.3062973,84.3062973,84.3062973,84.3062973,84.3062973,84.3062973,0,0.252875,0.252875,0.252875,0.252875,0.252875,0.252875,0.252875,0.252875,0.252875,0.252875
"87","EMPAID_T06",3.37342,37.2249985,37.2249985,37.2249985,37.2249985,37.2249985,37.2249985,37.2249985,37.2249985,37.2249985,37.2249985,3.37342,3.37342,3.37342,3.37342,8.1842203,85.0982971,85.0982971,85.0982971,85.0982971,85.0982971,85.0982971,0,0.303976,0.303976,0.303976,0.303976,0.303976,0.303976,0.303976,0.303976,0.303976,0.303976
"88","EMPAID_T07",2.9040799,36.9609985,36.9609985,36.9609985,36.9609985,36.9609985,36.9609985,36.9609985,36.9609985,36.9609985,36.9609985,2.9040799,2.9040799,2.9040799,2.9040799,3.8134401,84.3356018,84.3356018,84.3356018,84.3356018,84.3356018,84.3356018,0,0.275266,0.275266,0.275266,0.275266,0.275266,0.275266,0.275266,0.275266,0.275266,0.275266
"89","EMPAID_T08",1.17336,30.4780998,30.4780998,30.4780998,30.4780998,30.4780998,30.4780998,30.4780998,30.4780998,30.4780998,30.4780998,1.17336,1.17336,1.17336,1.17336,1.17336,78.4981003,78.4981003,78.4981003,78.4981003,78.4981003,78.4981003,0,0.163143,0.163143,0.163143,0.163143,0.163143,0.163143,0.163143,0.163143,0.163143,0.163143
"90","EMPAID_T09",0,25.1100006,25.1100006,25.1100006,25.1100006,25.1100006,25.1100006,25.1100006,25.1100006,25.1100006,25.1100006,0,0,0,0,0,66.7058029,66.7058029,66.7058029,66.7058029,66.7058029,66.7058029,0,0,0,0,0,0,0,0,0,0,0
"91","EMPAID_DL01",0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0.850689,0,0.850689,0.850689,3.1387501,3.1387501,3.1387501,3.1387501,3.1387501,3.1387501,3.1387501,3.1387501,0,0,0,0,0,0,0,0,0,0,0
"92","EMPAID_DL10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93","EMPAID_DL02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","EMPAID_DL03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","EMPAID_DL04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","EMPAID_DL05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","EMPAID_DL06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98","EMPAID_DL07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","EMPAID_DL08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","EMPAID_DL09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
